Filename,Birth,Death,Publish,ActivityYear,SUM,傳記類_%,公車類_%,公車類_%,哀祭類_%,序跋類_%,書簡類_%,詩類_%,雜著類_%
650. 운양집(雲養集).xml,1835,1922,1930,1878,1714,2.6254375729288215,2.5087514585764294,0.0,3.09218203033839,9.85997666277713,3.5005834305717616,71.87864644107351,6.534422403733956
636. 고산집(鼓山集).xml,1811,1876,1883,1843,1039,17.709335899903753,4.234841193455245,0.0,4.716073147256978,6.4485081809432145,38.59480269489894,17.709335899903753,10.587102983638113
645. 미산집(眉山集).xml,1832,1894,1934,1863,733,5.184174624829468,6.8212824010914055,0.0,5.320600272851296,10.368349249658936,5.184174624829468,58.52660300136425,8.594815825375171
648. 후산집(后山集).xml,1833,1904,1909,1868,1023,6.549364613880742,0.0,0.0,2.248289345063539,4.301075268817205,40.66471163245357,35.87487781036168,10.361681329423265
725. 만퇴헌유고(晩退軒遺稿).xml,1553,1623,1684,1588,51,5.88235294117647,25.49019607843137,0.0,7.8431372549019605,3.9215686274509802,13.725490196078432,35.294117647058826,7.8431372549019605
652. 만구집(晩求集).xml,1837,1902,1936,1869,1368,7.602339181286549,0.14619883040935672,0.0,6.359649122807018,5.994152046783626,51.900584795321635,21.49122807017544,6.505847953216374
637. 가오고략(嘉梧藁略).xml,1814,1888,,1851,1224,8.169934640522875,21.486928104575163,0.0,0.08169934640522876,4.003267973856209,6.127450980392156,51.225490196078425,8.905228758169935
627. 담인집(澹人集).xml,1799,1877,1916,1838,1020,0.49019607843137253,3.2352941176470593,0.0,8.92156862745098,3.1372549019607843,15.196078431372548,66.56862745098039,2.450980392156863
630. 봉서집(鳳棲集).xml,1801,1859,1913,1830,167,12.574850299401197,1.1976047904191618,0.0,4.191616766467066,16.766467065868262,32.93413173652694,2.3952095808383236,29.94011976047904
632. 환재집(瓛齋集).xml,1807,1876,1913,1841,299,3.0100334448160537,10.033444816053512,0.0,1.0033444816053512,9.03010033444816,54.515050167224075,19.063545150501675,3.3444816053511706
643. 서산집(西山集).xml,1827,1899,1907,1863,987,11.246200607902736,0.10131712259371835,0.0,5.268490374873354,2.330293819655522,63.12056737588653,15.400202634245188,2.532928064842958
644. 하정집(荷亭集).xml,1829,1899,1916,1864,439,5.239179954441914,16.40091116173121,0.0,6.378132118451026,4.328018223234624,0.683371298405467,58.997722095671975,7.972665148063782
641. 고환당수초(古歡堂收艸).xml,1820,1884,1885,1852,552,1.2681159420289856,0.5434782608695652,0.0,0.9057971014492754,3.804347826086957,0.5434782608695652,88.58695652173914,4.3478260869565215
612. 과재집(果齋集).xml,1784,1852,1883,1818,347,7.780979827089338,6.340057636887608,0.0,4.610951008645533,2.881844380403458,10.37463976945245,63.68876080691642,4.322766570605188
640. 한주집(寒洲集).xml,1818,1886,1928,1852,1056,3.5984848484848486,0.4734848484848485,0.0,6.34469696969697,4.640151515151516,34.090909090909086,44.034090909090914,6.8181818181818175
642. 중암집(重菴集).xml,1819,1891,1906,1855,1686,4.9228944246737845,0.4744958481613286,0.0,3.084223013048636,4.804270462633451,48.27995255041518,26.571767497034397,11.862396204033216
702. 죽유집(竹牖集).xml,1540,1617,1824,1578,277,4.693140794223827,2.527075812274368,0.0,7.2202166064981945,7.581227436823104,10.830324909747292,64.62093862815884,2.527075812274368
604. 낙하생집(洛下生集).xml,1770,1835,,1802,1322,0.45385779122541603,0.07564296520423601,0.0,0.30257186081694404,2.26928895612708,5.975794251134644,76.4750378214826,14.447806354009076
616. 사기집(沙磯集).xml,1789,1866,1934,1827,357,4.481792717086835,11.204481792717088,0.0,11.484593837535014,5.042016806722689,3.6414565826330536,60.78431372549019,3.361344537815126
620. 동번집(東樊集).xml,1792,1863,1909,1827,297,0.0,0.0,0.0,1.6835016835016834,0.33670033670033667,0.33670033670033667,96.63299663299664,1.0101010101010102
601. 담정유고(藫庭遺藁).xml,1766,1821,1882,1793,383,2.610966057441253,0.0,0.0,1.8276762402088773,31.853785900783286,1.0443864229765014,46.73629242819843,15.926892950391643
597. 여유당전서(與猶堂全書).xml,1762,1836,,1799,8100,0.5555555555555556,0.7654320987654322,0.0,0.1851851851851852,2.2962962962962963,2.7160493827160495,15.135802469135804,78.34567901234568
605. 경수당전고(警修堂全藁).xml,1769,1845,,1807,2065,0.0,0.0,0.0,0.048426150121065374,1.1138014527845037,0.0,98.83777239709443,0.0
606. 존재집(存齋集).xml,1771,1849,,1810,2721,0.3675119441381845,0.03675119441381845,0.0,0.8452774715178243,1.2495406100698274,0.0,95.77361264241088,1.7273061374494671
629. 숙재집(肅齋集).xml,1800,1870,1903,1835,766,3.91644908616188,2.3498694516971277,0.0,4.308093994778068,3.0026109660574414,64.49086161879896,19.06005221932115,2.8720626631853787
610. 정재집(定齋集).xml,1777,1861,1883,1819,1511,16.61151555261416,0.9265387160820648,0.0,7.1475843812045,6.882859033752482,60.35737921906023,2.7796161482461947,5.294506949040371
611. 운석유고(雲石遺稿).xml,1782,1850,1868,1816,699,7.725321888412018,18.88412017167382,0.0,4.148783977110158,6.437768240343347,0.0,60.65808297567954,2.1459227467811157
584. 홍재전서(弘齋全書).xml,1752,1800,1814,1776,4102,0.6582155046318869,16.626036079960997,0.0,10.507069722086786,2.3890784982935154,0.7069722086786934,8.142369575816675,60.97025841053145
608. 대산집(臺山集).xml,1776,1840,1879,1808,542,8.487084870848708,1.8450184501845017,0.0,3.6900369003690034,8.302583025830259,8.856088560885608,62.73062730627307,6.088560885608856
592. 추재집(秋齋集).xml,1762,1849,1939,1805,1716,0.4079254079254079,0.11655011655011654,0.0,0.2331002331002331,0.9324009324009324,0.5827505827505828,95.04662004662005,2.6806526806526807
607. 연천집(淵泉集).xml,1774,1842,,1808,1104,10.054347826086957,13.043478260869565,0.0,6.068840579710145,9.420289855072465,2.536231884057971,49.63768115942029,9.239130434782608
596. 노주집(老洲集).xml,1763,1833,1892,1798,731,8.755129958960328,4.1039671682626535,0.0,4.377564979480164,3.4199726402188784,74.96580027359782,0.0,4.377564979480164
621. 화서집(華西集).xml,1792,1868,,1830,1163,1.9776440240756663,0.9458297506448838,0.0,1.7196904557179709,2.235597592433362,40.32674118658641,33.19002579535684,19.604471195184868
593. 금릉집(金陵集).xml,1760,1840,1815,1800,1170,7.777777777777778,18.37606837606838,0.0,4.102564102564102,20.085470085470085,3.7606837606837606,37.0940170940171,8.803418803418804
602. 두실존고(斗室存稿).xml,1766,1838,,1802,587,0.0,0.0,0.0,0.0,0.0,15.67291311754685,84.15672913117547,0.17035775127768313
619. 금곡집(錦谷集).xml,1791,1867,1907,1829,649,15.254237288135593,8.782742681047766,0.0,8.628659476117104,8.166409861325114,34.514637904468415,19.41448382126348,5.238828967642527
623. 연파시초(蓮坡詩鈔).xml,1797,1865,1928,1831,186,0.5376344086021506,0.0,0.0,0.0,1.6129032258064515,0.0,97.84946236559139,0.0
598. 석재고(碩齋稿).xml,1762,1801,,1781,605,12.066115702479339,8.099173553719009,0.0,11.074380165289256,9.917355371900827,9.917355371900827,26.942148760330582,21.983471074380166
622. 침계유고(梣溪遺稿).xml,1793,1874,,1833,436,10.77981651376147,9.174311926605505,0.0,8.715596330275229,10.77981651376147,0.0,59.174311926605505,1.3761467889908259
628. 노사집(蘆沙集).xml,1798,1879,1902,1838,1441,4.6495489243580845,0.4857737682165163,0.0,0.9021512838306732,17.002081887578072,48.299791811242194,19.153365718251216,9.507286606523248
577. 청장관전서(靑莊館全書).xml,1741,1793,1900,1767,2311,2.8991778450887065,0.0,0.0,0.043271311120726956,1.2115967113803547,24.18866291648637,31.54478580700995,40.11250540891389
615. 성재집(成齋集).xml,1791,1849,,1820,1004,0.199203187250996,10.458167330677291,0.0,2.1912350597609564,1.4940239043824701,5.776892430278884,75.59760956175299,4.282868525896414
564. 능허관만고(凌虛關漫稿).xml,1735,1762,1814,1748,727,0.1375515818431912,63.54883081155434,0.0,1.3755158184319118,0.2751031636863824,1.925722145804677,21.320495185694636,11.416781292984869
576. 무명자집(無名子集).xml,1741,1826,,1783,2474,0.08084074373484236,5.012126111560226,0.0,0.44462409054163304,1.0105092966855296,3.1527890056588523,83.71059013742926,6.588520614389652
589. 척재집(惕齋集).xml,1754,1825,1932,1789,629,2.384737678855326,14.467408585055644,0.0,3.815580286168521,1.4308426073131957,3.97456279809221,61.04928457869634,12.87758346581876
583. 정유각집(貞㽔閣集).xml,1750,1805,,1777,949,0.9483667017913594,0.8429926238145415,0.0,1.2644889357218125,2.9504741833508956,4.10958904109589,86.72286617492097,3.1612223393045316
617. 오서집(梧墅集).xml,1791,1854,,1822,1010,3.0693069306930694,14.653465346534652,0.0,7.128712871287128,1.881188118811881,0.297029702970297,63.46534653465346,9.504950495049505
578. 해석유고((海石遺稿).xml,1746,1827,,1786,483,7.246376811594203,4.761904761904762,0.0,10.766045548654244,2.691511387163561,3.9337474120082816,67.90890269151139,2.691511387163561
574. 금대시문초(錦帶詩文鈔).xml,1742,1801,,1771,167,16.766467065868262,1.1976047904191618,0.0,0.5988023952095809,17.964071856287426,0.0,57.48502994011976,5.9880239520958085
580. 공백당집(拱白堂集).xml,1748,1800,,1774,69,2.898550724637681,0.0,0.0,13.043478260869565,8.695652173913043,28.985507246376812,18.84057971014493,27.536231884057973
586. 사명자시집(四名子詩集).xml,1753,1809,1914,1781,289,0.34602076124567477,0.0,0.0,1.384083044982699,2.0761245674740483,0.0,96.19377162629758,0.0
587. 후계집(後溪集).xml,1754,1832,,1793,485,3.917525773195876,0.6185567010309279,0.0,11.134020618556702,5.360824742268041,16.288659793814432,57.52577319587628,5.154639175257731
609. 매산집(梅山集).xml,1776,1852,1866,1814,1898,10.590094836670179,1.685985247629083,0.0,2.265542676501581,2.423603793466807,53.05584826132771,27.239199157007377,2.73972602739726
542. 간옹집(艮翁集).xml,1719,1791,1795,1755,1251,3.9168665067945643,3.037569944044764,0.0,3.357314148681055,3.7569944044764187,1.518784972022382,77.37809752198241,7.034372501998401
548. 삼산재집(三山齋集).xml,1722,1791,1854,1756,451,1.3303769401330376,5.764966740576496,0.0,7.5388026607538805,6.208425720620843,29.268292682926827,44.789356984478935,5.099778270509978
551. 이계집(耳溪集).xml,1724,1802,1843,1763,1433,12.072575017445917,5.024424284717377,0.0,3.8381018841591072,6.699232379623169,1.3956734124214933,5.722260990928123,65.24773203070482
537. 석북집(石北集).xml,1712,1775,1906,1743,1268,0.47318611987381703,0.31545741324921134,0.0,2.444794952681388,1.2618296529968454,9.621451104100947,60.488958990536275,25.39432176656151
540. 보만재집(保晚齋集).xml,1716,1787,1838,1751,380,9.473684210526317,13.421052631578947,0.0,6.842105263157896,11.052631578947368,5.263157894736842,40.78947368421053,13.157894736842104
539. 풍서집(豐墅集).xml,1717,1799,,1758,774,14.082687338501293,0.3875968992248062,0.0,3.229974160206718,1.937984496124031,0.3875968992248062,77.6485788113695,2.3255813953488373
544. 쌍계유고(雙溪遺稿).xml,1719,1792,,1755,444,12.837837837837837,28.82882882882883,0.0,9.45945945945946,3.153153153153153,0.9009009009009009,41.66666666666667,3.153153153153153
591. 강재집(剛齋集).xml,1759,1838,1865,1798,518,21.042471042471043,15.057915057915059,0.0,8.301158301158301,14.285714285714285,27.99227799227799,9.073359073359073,4.247104247104247
549. 해좌집(海左集).xml,1723,1801,1867,1762,2245,1.6481069042316259,1.6035634743875278,0.0,2.6280623608017817,5.434298440979955,0.623608017817372,78.17371937639199,9.888641425389755
582. 명고전집(明皐全集).xml,1749,1824,,1786,403,7.94044665012407,16.377171215880892,0.0,5.459057071960298,11.166253101736972,6.9478908188585615,33.25062034739454,18.858560794044664
590. 이이엄집(而已广集).xml,1759,1828,,1793,849,0.0,0.0,0.0,1.4134275618374559,2.8268551236749118,1.5312131919905771,91.28386336866903,2.944640753828033
546. 본암집(本庵集).xml,1721,1780,1798,1750,825,7.151515151515151,0.48484848484848486,0.0,4.96969696969697,3.272727272727273,22.90909090909091,30.424242424242426,30.787878787878785
594. 연경재전집(硏經齋全集).xml,1760,1839,,1799,3748,5.8431163287086445,0.26680896478121663,0.0,1.5741728922091782,7.977588046958378,0.720384204909285,26.73425827107791,56.883671291355384
588. 죽석관유집(竹石館遺集).xml,1759,1816,,1787,533,3.189493433395872,17.26078799249531,0.0,2.8142589118198873,3.75234521575985,1.6885553470919326,55.909943714821765,15.384615384615385
543. 번암집(樊巖集).xml,1720,1799,1824,1759,2700,5.407407407407407,18.11111111111111,0.0,3.185185185185185,2.5925925925925926,1.037037037037037,19.14814814814815,50.51851851851852
600. 풍고집(楓皐集).xml,1765,1832,1854,1798,1042,4.318618042226487,6.71785028790787,0.0,2.399232245681382,2.783109404990403,3.5508637236084453,76.1996161228407,4.030710172744722
599. 풍석전집(楓石全集).xml,1764,1845,,1804,161,22.36024844720497,14.285714285714285,0.0,6.211180124223603,22.36024844720497,14.906832298136646,0.0,19.875776397515526
595. 석천유고(石泉遺稿).xml,1760,1828,1938,1794,78,30.76923076923077,2.564102564102564,0.0,20.51282051282051,14.102564102564102,1.282051282051282,12.82051282051282,17.94871794871795
603. 대연유고(岱淵遺藁).xml,1767,1830,,1798,137,5.109489051094891,0.0,0.0,5.109489051094891,4.37956204379562,0.0,81.75182481751825,3.64963503649635
565. 완구유집(宛丘遺集).xml,1735,1809,1820,1772,75,12.0,0.0,0.0,33.33333333333333,17.333333333333336,9.333333333333334,0.0,28.000000000000004
568. 연암집(燕巖集).xml,1737,1805,1932,1771,309,9.70873786407767,3.559870550161812,0.0,3.559870550161812,13.268608414239482,33.33333333333333,10.355987055016183,26.21359223300971
569. 신재집(信齋集).xml,1738,1780,,1759,217,2.7649769585253456,0.0,0.0,7.373271889400922,0.0,5.529953917050691,74.19354838709677,10.138248847926267
561. 청성집(靑城集).xml,1732,1809,1840,1770,634,3.1545741324921135,0.0,0.0,3.4700315457413247,9.46372239747634,1.2618296529968454,75.39432176656152,7.255520504731862
562. 자저(自著).xml,1732,1811,,1771,1365,4.029304029304029,0.0,0.0,4.102564102564102,6.446886446886448,4.688644688644689,62.1978021978022,18.534798534798536
558. 연석(燕石).xml,1730,1796,,1763,310,16.129032258064516,25.806451612903224,0.0,16.451612903225808,15.483870967741936,9.67741935483871,0.0,16.451612903225808
563. 근재집(近齋集).xml,1734,1799,1817,1766,1072,2.798507462686567,0.0,0.0,3.171641791044776,2.798507462686567,54.66417910447762,30.597014925373134,5.970149253731343
556. 몽오집(夢梧集).xml,1728,1799,1910,1763,238,11.344537815126051,15.126050420168067,0.0,6.302521008403361,13.865546218487395,2.5210084033613445,44.957983193277315,5.88235294117647
554. 성담집(性潭集).xml,1728,1807,,1767,1067,19.681349578256796,9.090909090909092,0.0,5.716963448922212,8.716026241799439,28.116213683223997,19.587628865979383,9.090909090909092
570. 송목관신여고(松穆館燼餘稿).xml,1740,1766,1860,1753,58,5.172413793103448,0.0,0.0,0.0,5.172413793103448,3.4482758620689653,81.03448275862068,5.172413793103448
572. 금석집(錦石集).xml,1739,1807,1816,1773,560,1.4285714285714286,1.4285714285714286,0.0,1.9642857142857142,1.25,17.67857142857143,72.32142857142857,3.9285714285714284
555. 하서집(荷棲集).xml,1727,1787,1789,1757,443,3.3860045146726865,15.80135440180587,0.0,5.8690744920993225,5.643340857787811,2.4830699774266365,58.91647855530474,7.900677200902935
559. 수산집(修山集).xml,1731,1797,1799,1764,339,6.784660766961652,2.6548672566371683,0.0,3.5398230088495577,20.058997050147493,0.5899705014749262,27.13864306784661,39.233038348082594
553. 존재집(存齋集).xml,1727,1798,1875,1762,340,9.117647058823529,2.941176470588235,0.0,2.6470588235294117,5.294117647058823,5.294117647058823,37.64705882352941,37.05882352941177
560. 담헌서(湛軒書).xml,1731,1783,1939,1757,221,4.072398190045249,0.0,0.0,4.072398190045249,6.334841628959276,22.624434389140273,10.85972850678733,52.03619909502263
552. 순암집(醇庵集).xml,1727,1792,1808,1759,427,6.0889929742388755,5.85480093676815,0.0,3.278688524590164,7.494145199063232,3.9812646370023423,59.250585480093676,14.05152224824356
573. 과재유고(過齋遺稿).xml,1739,1799,1928,1769,65,16.923076923076923,3.076923076923077,0.0,10.76923076923077,0.0,30.76923076923077,18.461538461538463,20.0
579. 영재집(泠齋集).xml,1748,1807,,1777,673,0.5943536404160475,0.7429420505200593,0.0,0.0,2.823179791976226,0.0,94.35364041604754,1.4858841010401187
566. 묵헌집(默軒集).xml,1736,1820,1938,1778,328,16.76829268292683,0.3048780487804878,0.0,17.073170731707318,5.7926829268292686,20.121951219512198,19.817073170731707,20.121951219512198
571. 입재집(立齋集).xml,1738,1816,1835,1777,1405,7.402135231316725,0.42704626334519574,0.0,5.409252669039146,5.6939501779359425,23.843416370106763,44.555160142348754,12.669039145907474
567. 만각재집(晚覺齋集).xml,1738,1811,1926,1774,201,4.975124378109453,0.9950248756218906,0.0,10.945273631840797,7.960199004975125,14.427860696517413,56.21890547263681,4.477611940298507
585. 극원유고(屐園遺稿).xml,1752,1820,,1786,1263,4.433887569279493,16.468725257323833,0.0,6.88836104513064,4.275534441805226,0.395882818685669,60.57007125890736,6.967537608867776
581. 하려집(下廬集).xml,1750,1827,1918,1788,386,18.393782383419687,0.2590673575129534,0.0,7.772020725388601,12.953367875647666,23.83419689119171,19.94818652849741,16.83937823834197
575. 초원유고(椒園遺藁).xml,1744,1816,,1780,349,0.0,0.0,0.0,0.0,0.0,0.0,83.66762177650429,16.332378223495702
557. 이재유고(頤齋遺藁).xml,1729,1791,1829,1760,953,5.456453305351522,0.3147953830010493,0.0,4.4071353620146905,6.8205666316894025,20.356768100734524,56.24344176285414,6.400839454354669
486. 여호집(黎湖集).xml,1680,1748,,1714,773,13.971539456662354,16.170763260025872,0.0,7.891332470892626,0.0,24.579560155239328,33.63518758085382,3.751617076326003
550. 죽하집(竹下集).xml,1723,1790,,1756,834,1.6786570743405276,34.89208633093525,0.0,3.477218225419664,1.079136690647482,6.71462829736211,50.23980815347721,1.9184652278177456
463. 돈와유고(遯窩遺稿).xml,1665,1721,,1693,402,0.24875621890547264,5.223880597014925,0.0,1.4925373134328357,1.2437810945273633,0.0,89.55223880597015,2.2388059701492535
471. 서당사재(西堂私載).xml,1673,1744,,1708,730,24.52054794520548,0.0,0.0,0.0,7.671232876712329,0.547945205479452,62.19178082191781,5.068493150684931
416. 서포집(西浦集).xml,1637,1692,1702,1664,295,0.6779661016949152,14.237288135593221,0.0,3.728813559322034,1.3559322033898304,0.0,77.96610169491525,2.0338983050847457
466. 곤륜집(昆侖集).xml,1669,1720,1725,1694,753,3.187250996015936,3.4528552456839305,0.0,6.640106241699867,1.1952191235059761,11.288180610889773,70.2523240371846,3.9840637450199203
469. 극재집(克齋集).xml,1672,1722,1862,1697,291,1.3745704467353952,0.0,0.0,1.0309278350515463,5.154639175257731,20.274914089347078,53.264604810996566,18.900343642611684
468. 북헌집(北軒集).xml,1670,1717,1760,1693,597,0.33500837520938026,2.1775544388609713,0.0,4.690117252931323,3.6850921273031827,1.675041876046901,39.86599664991625,47.571189279731996
470. 도운유집(陶雲遺集).xml,1672,1737,1854,1704,742,0.13477088948787064,0.8086253369272237,0.0,1.2129380053908356,0.40431266846361186,0.0,96.7654986522911,0.6738544474393532
474. 병곡집(屛谷集).xml,1672,1749,1797,1710,523,1.7208413001912046,0.19120458891013384,0.0,6.118546845124283,1.7208413001912046,19.694072657743785,37.476099426386234,33.07839388145315
473. 눌은집(訥隱集).xml,1674,1756,1808,1715,499,22.84569138276553,0.4008016032064128,0.0,7.414829659318638,11.22244488977956,9.218436873747494,36.27254509018036,12.625250501002002
798. 죽소집(竹所集).xml,1580,1656,,1618,380,0.7894736842105263,12.105263157894736,0.0,3.1578947368421053,0.0,0.0,82.89473684210526,1.0526315789473684
349. 동명집(東溟集).xml,1597,1673,1674,1635,779,0.0,0.0,0.0,0.0,0.25673940949935814,0.0,99.74326059050064,0.0
347. 송애집(松崖集).xml,1596,1653,1871,1624,150,5.333333333333334,36.666666666666664,0.0,9.333333333333334,2.666666666666667,20.666666666666668,21.333333333333336,4.0
346. 동토집(童土集.xml,1596,1668,1712,1632,515,1.9417475728155338,0.0,0.0,2.524271844660194,1.7475728155339807,14.951456310679612,72.81553398058253,6.019417475728155
345. 백원집(百源集).xml,1596,1675,1755,1635,472,1.2711864406779663,1.4830508474576272,0.0,3.8135593220338984,1.059322033898305,40.46610169491525,51.271186440677965,0.6355932203389831
344. 기언(記言).xml,1595,1682,1772,1638,1306,21.822358346094948,12.710566615620214,0.0,5.283307810107198,11.868300153139357,15.084226646248085,7.656967840735068,25.57427258805513
343. 백주집(白洲集).xml,1595,1645,1646,1620,1691,1.0053222945002958,4.257835600236547,0.0,1.7740981667652276,1.3010053222945004,1.655824955647546,87.34476641040804,2.6611472501478417
342. 겸재집(謙齋集).xml,1593,1666,1746,1629,687,2.1834061135371177,0.2911208151382824,0.0,7.860262008733625,2.4745269286754,20.66957787481805,47.88937409024746,18.631732168850075
341. 백헌집(白軒集).xml,1595,1671,1700,1633,2097,4.196471149260849,11.063423938960419,0.0,3.9580352885073915,2.670481640438722,2.575107296137339,73.05674773485931,2.479732951835956
348. 경와집(敬窩集).xml,1597,1638,,1617,427,1.873536299765808,0.0,0.0,1.873536299765808,0.468384074941452,2.810304449648712,87.58782201405153,5.386416861826698
340. 동명집(東溟集).xml,1593,1646,1737,1619,627,2.5518341307814993,3.349282296650718,0.0,1.4354066985645932,3.349282296650718,0.0,87.71929824561403,1.5948963317384368
339. 천파집(天坡集).xml,1592,1634,1646,1613,594,0.33670033670033667,1.0101010101010102,0.0,1.0101010101010102,1.3468013468013467,0.0,94.44444444444444,1.8518518518518516
338. 행명재시집(涬溟齋詩集).xml,1591,1666,1725,1628,609,0.0,0.0,0.0,0.0,0.3284072249589491,0.0,99.67159277504105,0.0
337. 동주집(東州集).xml,1589,1670,,1629,1913,4.234187140616832,0.10454783063251437,0.0,1.411395713538944,2.8750653423941452,0.31364349189754315,88.97020386826973,2.0909566126502876
336. 현곡집(玄谷集).xml,1588,1635,1650,1611,372,1.0752688172043012,5.10752688172043,0.0,5.64516129032258,0.5376344086021506,0.0,86.55913978494624,1.0752688172043012
335. 낙전당집(樂全堂集).xml,1588,1644,1682,1616,672,7.142857142857142,1.3392857142857142,0.0,3.869047619047619,10.56547619047619,3.273809523809524,71.27976190476191,2.5297619047619047
333. 계곡집(谿谷集).xml,1587,1638,1643,1612,1669,3.1755542240862793,9.466746554823247,0.0,2.216896345116836,4.254044337926902,0.05991611743559017,61.35410425404434,19.472738166566806
332. 고산유고(孤山遺稿).xml,1587,1671,1796,1629,482,1.8672199170124482,7.676348547717843,0.0,1.4522821576763485,0.8298755186721992,27.593360995850624,56.43153526970954,4.149377593360995
331. 학사집(鶴沙集).xml,1587,1667,1776,1627,570,15.087719298245613,3.684210526315789,0.0,10.350877192982457,6.491228070175438,2.456140350877193,57.36842105263158,4.56140350877193
334. 돈암전서(遯菴全書).xml,1588,1653,1926,1620,200,1.5,0.5,0.0,0.0,3.0,0.0,14.499999999999998,80.5
329. 용주유고(龍洲遺稿).xml,1586,1669,1703,1627,978,5.930470347648262,12.167689161554192,0.0,3.374233128834356,2.965235173824131,0.2044989775051125,73.00613496932516,2.3517382413087935
328. 지천집(遲川集).xml,1586,1647,1664,1616,841,0.713436385255648,15.81450653983353,0.0,0.11890606420927466,0.713436385255648,0.23781212841854932,81.80737217598097,0.5945303210463734
326. 택당집(澤堂集).xml,1584,1647,1674,1615,1581,3.9215686274509802,6.8943706514864,0.0,0.6957621758380772,3.6053130929791273,2.846299810246679,76.78684376976597,5.249841872232764
324. 기암집(畸庵集).xml,1582,1650,1653,1616,823,1.2150668286755772,4.374240583232078,0.0,3.523693803159174,0.7290400972053462,0.48602673147023084,76.91373025516404,12.75820170109356
323. 월당집(月塘集).xml,1580,1643,1772,1611,251,1.9920318725099602,36.254980079681275,0.0,11.155378486055776,1.593625498007968,0.0,41.43426294820717,7.569721115537849
322. 잠곡유고(潛谷遺稿).xml,1580,1658,1670,1619,646,2.786377708978328,27.708978328173373,0.0,4.489164086687306,3.4055727554179565,0.30959752321981426,58.82352941176471,2.476780185758514
321. 포저집(浦渚集).xml,1579,1655,1688,1617,619,5.977382875605816,29.88691437802908,0.0,10.177705977382875,6.78513731825525,6.623586429725363,23.747980613893375,16.80129240710824
327. 간송집(澗松集).xml,1585,1664,1744,1624,694,3.025936599423631,0.8645533141210375,0.0,13.8328530259366,3.602305475504323,7.348703170028818,67.57925072046109,3.7463976945244957
325. 백강집(白江集).xml,1585,1657,1684,1621,751,0.6657789613848202,20.10652463382157,0.0,2.796271637816245,0.2663115845539281,0.0,74.30093209054593,1.8641810918774968
330. 죽남당고(竹南堂稿).xml,1587,1666,1689,1626,538,0.37174721189591076,7.063197026022305,0.0,0.7434944237918215,0.37174721189591076,0.0,90.89219330855019,0.5576208178438662
320. 후천집(朽淺集).xml,1579,1642,1713,1610,310,1.6129032258064515,1.6129032258064515,0.0,2.258064516129032,4.516129032258064,4.838709677419355,30.967741935483872,54.19354838709678
319. 휴옹집(休翁集).xml,1577,1624,1636,1600,240,1.25,2.5,0.0,2.083333333333333,2.5,0.0,89.58333333333334,2.083333333333333
318. 계암집(溪巖集).xml,1577,1641,1772,1609,417,0.7194244604316548,1.4388489208633095,0.0,4.07673860911271,0.9592326139088728,7.194244604316546,83.93285371702638,1.6786570743405276
317. 청사집(晴沙集).xml,1577,1652,1680,1614,323,0.6191950464396285,4.3343653250774,0.0,3.7151702786377707,1.8575851393188854,1.8575851393188854,86.06811145510835,1.5479876160990713
315. 소암집(疎菴集).xml,1576,1623,,1599,288,1.7361111111111112,4.861111111111112,0.0,6.597222222222222,17.01388888888889,2.083333333333333,61.111111111111114,6.597222222222222
314. 만운집(晩雲集).xml,1575,1636,1894,1605,135,2.2222222222222223,12.592592592592592,0.0,5.185185185185185,2.9629629629629632,32.592592592592595,39.25925925925926,5.185185185185185
313. 죽음집(竹陰集).xml,1575,1638,1681,1606,1123,0.8904719501335707,1.4247551202137132,0.0,2.404274265360641,0.5342831700801425,0.0,94.12288512911843,0.6233303650934996
312. 다산집(茶山集).xml,1575,1638,1685,1606,553,0.0,0.0,0.0,0.0,0.18083182640144665,0.0,99.81916817359856,0.0
311. 신독재유고(愼獨齋遺稿).xml,1574,1656,1710,1615,497,7.847082494969819,20.92555331991952,0.0,3.8229376257545273,1.4084507042253522,21.12676056338028,44.668008048289735,0.2012072434607646
316. 화당집(化堂集).xml,1576,1650,1720,1613,343,0.5830903790087464,10.204081632653061,0.0,3.206997084548105,1.4577259475218658,0.5830903790087464,79.88338192419825,4.081632653061225
310. 해봉집(海峯集).xml,1573,1623,1656,1598,367,0.0,2.997275204359673,0.0,1.08991825613079,0.0,0.0,95.64032697547684,0.2724795640326975
309. 자암집(紫巖集).xml,1573,1649,1741,1611,87,4.597701149425287,11.494252873563218,0.0,10.344827586206897,10.344827586206897,10.344827586206897,45.97701149425287,6.896551724137931
307. 은봉전서(隱峯全書).xml,1573,1654,1773,1613,228,7.017543859649122,17.105263157894736,0.0,5.701754385964912,10.526315789473683,9.649122807017543,17.982456140350877,32.01754385964912
306. 잠야집(潛冶集).xml,1573,1635,1766,1604,78,3.8461538461538463,14.102564102564102,0.0,5.128205128205128,1.282051282051282,41.02564102564102,0.0,34.61538461538461
305. 학호집(鶴湖集).xml,1572,1630,,1601,139,4.316546762589928,13.66906474820144,0.0,8.633093525179856,0.0,22.302158273381295,47.482014388489205,3.597122302158273
304. 학곡집(鶴谷集).xml,1572,1645,1706,1608,483,2.691511387163561,3.5196687370600417,0.0,2.691511387163561,0.4140786749482402,0.0,83.02277432712215,7.6604554865424435
